ensgene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000023697.8,15.25309474,-0.189631447,0.366203263,-0.517831123,0.604576101,0.999968843
ENSG00000023734.6,145.677147,0.032427784,0.107640396,0.301260355,0.763215969,0.999968843
ENSG00000023902.8,46.71212352,0.004921724,0.21234781,0.023177651,0.981508565,0.999968843
ENSG00000023909.5,22.87052058,-0.001293018,0.210340182,-0.006147272,0.995095217,0.999968843
ENSG00000024048.6,40.65981878,-0.018320425,0.168165028,-0.108943135,0.913247593,0.999968843
ENSG00000024422.7,31.94579296,0.025560315,0.257695803,0.099187938,0.920989051,0.999968843
ENSG00000024862.12,33.14347617,0.021772525,0.18197309,0.119646947,0.904762829,0.999968843
ENSG00000025039.9,52.45852255,0.004791409,0.150224698,0.031894952,0.974555825,0.999968843
ENSG00000025156.7,26.58278174,0.009713892,0.188732118,0.051469204,0.958951641,0.999968843
ENSG00000025293.11,70.29531202,0.037369031,0.12904793,0.289574823,0.77214153,0.999968843
ENSG00000025434.14,11.57991731,-0.069498218,0.277247093,-0.250672485,0.802067335,0.999968843
ENSG00000025770.14,63.50845426,0.005119268,0.126548375,0.040453049,0.967731938,0.999968843
ENSG00000025772.7,66.94584984,0.081584568,0.256999757,0.317449981,0.750902188,0.999968843
ENSG00000025796.9,73.87882139,-0.03897438,0.184887886,-0.210800074,0.833043281,0.999968843
ENSG00000025800.9,90.30109394,0.030707799,0.128166465,0.239593089,0.810645723,0.999968843
ENSG00000026025.9,71.77772148,-0.370806689,0.475932979,-0.779115348,0.43591177,0.999968843
ENSG00000026297.11,10.01657113,-0.187889957,0.358875592,-0.523551784,0.600590324,0.999968843
ENSG00000026652.9,84.02070629,-0.129804926,0.356486538,-0.364122941,0.715766207,0.999968843
ENSG00000027001.7,10.27304041,-0.037898385,0.290429017,-0.130491042,0.896177941,0.999968843
ENSG00000027697.8,41.98359291,-0.171384335,0.290555866,-0.589849853,0.555291316,0.999968843
ENSG00000027847.9,18.86064146,-0.023107139,0.244819575,-0.09438436,0.92480384,0.999968843
ENSG00000028203.13,70.79806352,0.02977184,0.127791953,0.232971164,0.815783797,0.999968843
ENSG00000028310.13,41.30425497,-0.00307115,0.158184062,-0.019415039,0.984510013,0.999968843
ENSG00000028528.10,125.1471443,-0.147838432,0.331009749,-0.446628636,0.655143216,0.999968843
ENSG00000028839.4,38.54954018,0.058485525,0.1636076,0.357474378,0.720736704,0.999968843
ENSG00000029153.10,13.65706575,0.109132964,0.327711268,0.333015598,0.739122509,0.999968843
ENSG00000029363.11,118.2019579,0.017746102,0.111794961,0.158737945,0.873875341,0.999968843
ENSG00000029364.7,81.84057502,-0.011061358,0.118346465,-0.093465893,0.925533444,0.999968843
ENSG00000029534.15,34.03743005,0.126393346,0.417718238,0.302580388,0.762209663,0.999968843
ENSG00000029725.12,143.4372748,-0.017200085,0.136259932,-0.126229953,0.899549902,0.999968843
ENSG00000029993.10,19.16604905,0.026510053,0.263149775,0.10074131,0.919755818,0.999968843
ENSG00000030066.9,12.04965853,-0.160351104,0.339505217,-0.472308219,0.636706805,0.999968843
ENSG00000030582.12,54.7822778,-0.095876312,0.160008577,-0.599194833,0.549042968,0.999968843
ENSG00000031003.6,66.6721618,0.043677393,0.139946024,0.312101708,0.754963229,0.999968843
ENSG00000031081.6,24.26541071,-0.061987738,0.259848406,-0.238553467,0.811451851,0.999968843
ENSG00000031698.8,217.9507075,0.033994039,0.125128982,0.27167199,0.78587424,0.999968843
ENSG00000031823.10,82.1217677,-0.016403289,0.114155164,-0.143692919,0.885742963,0.999968843
ENSG00000032219.14,35.17074173,0.011843544,0.169705208,0.069788924,0.944361663,0.999968843
ENSG00000032389.8,55.71090905,0.050028212,0.16571134,0.301899749,0.762728487,0.999968843
ENSG00000032444.11,123.3242635,0.007743431,0.123614553,0.062641741,0.95005179,0.999968843
ENSG00000032742.13,13.03593142,-0.168803634,0.467597706,-0.361001843,0.718098069,0.999968843
ENSG00000033011.7,10.48445859,-0.011163954,0.286069111,-0.039025375,0.968870158,0.999968843
ENSG00000033050.3,88.9798388,0.038808497,0.152459283,0.254549909,0.799070752,0.999968843
ENSG00000033100.10,39.4742652,0.059135689,0.238914996,0.247517693,0.8045076,0.999968843
ENSG00000033122.13,59.25498004,0.084921382,0.17957646,0.472898182,0.636285822,0.999968843
ENSG00000033170.12,73.2016566,-0.171679699,0.404989887,-0.423911077,0.671630665,0.999968843
ENSG00000033178.7,34.01611248,-0.06913555,0.268638471,-0.257355357,0.796904462,0.999968843
ENSG00000033327.8,118.9926727,-0.189738699,0.493638224,-0.384367923,0.700705772,0.999968843
ENSG00000033627.10,377.8427834,0.03698705,0.163443488,0.226298706,0.820969105,0.999968843
ENSG00000033800.9,30.33865923,0.026093636,0.180813314,0.144312579,0.885253645,0.999968843
ENSG00000034053.10,275.1080422,0.038967565,0.169905904,0.229347918,0.818598513,0.999968843
ENSG00000034152.14,15.09015212,-0.006055881,0.256742919,-0.023587332,0.981181777,0.999968843
ENSG00000034510.4,330.6816692,-0.00823567,0.221903091,-0.037113815,0.970394257,0.999968843
ENSG00000034677.7,56.97844743,0.009485822,0.135129953,0.070197776,0.944036244,0.999968843
ENSG00000034693.10,14.98546358,-0.007318292,0.244302845,-0.029955821,0.976102287,0.999968843
ENSG00000034713.3,158.4496046,-0.058629975,0.119192887,-0.491891564,0.622796002,0.999968843
ENSG00000035115.17,29.5175382,-0.082321102,0.215777586,-0.381509049,0.702825558,0.999968843
ENSG00000035141.3,23.28979662,0.060415732,0.212974273,0.283676197,0.776658538,0.999968843
ENSG00000035403.12,28.15234074,-0.03386264,0.282794914,-0.119742746,0.904686938,0.999968843
ENSG00000035664.7,11.74832453,-0.31134664,0.560827517,-0.555155784,0.578788109,0.999968843
ENSG00000035681.3,15.95651239,-0.008374444,0.235103661,-0.03562022,0.971585185,0.999968843
ENSG00000035687.9,57.03718618,-0.011725267,0.174239392,-0.067294006,0.946347649,0.999968843
ENSG00000035862.8,218.1321708,-0.116553475,0.196177764,-0.594121742,0.55243069,0.999968843
ENSG00000035928.10,59.24834539,-0.099555888,0.321981497,-0.309197543,0.757171263,0.999968843
ENSG00000036054.8,34.5647254,-0.012410898,0.181288554,-0.068459357,0.945419973,0.999968843
ENSG00000036257.8,107.9971648,0.053945226,0.125249941,0.430700611,0.666686074,0.999968843
ENSG00000036448.5,25.16769471,0.118362861,0.298295705,0.396797068,0.691517113,0.999968843
ENSG00000036530.4,163.7386692,0.095211869,0.297433181,0.320111794,0.748883585,0.999968843
ENSG00000036549.8,36.64533053,-0.108462312,0.287039413,-0.377865572,0.705530459,0.999968843
ENSG00000036672.11,29.95258184,0.015629898,0.186143881,0.083966756,0.933082863,0.999968843
ENSG00000037042.8,147.2658218,0.017247897,0.120043842,0.143679983,0.885753179,0.999968843
ENSG00000037474.10,32.48856207,0.016300533,0.170218232,0.095762559,0.923709154,0.999968843
ENSG00000037637.6,38.84781162,0.037322451,0.183163396,0.203765882,0.838536455,0.999968843
ENSG00000037749.7,27.67827987,0.000443088,0.182054394,0.002433821,0.998058094,0.999968843
ENSG00000038002.4,16.15315675,-0.18364641,0.429669163,-0.427413521,0.669078161,0.999968843
ENSG00000038219.8,83.17215155,0.05470872,0.138878779,0.393931463,0.69363164,0.999968843
ENSG00000038274.11,94.93344449,0.017056297,0.122887076,0.138796507,0.889610954,0.999968843
ENSG00000038358.10,52.97613295,0.043065045,0.155241089,0.277407516,0.781467211,0.999968843
ENSG00000038382.13,187.4974311,0.098003182,0.227246253,0.431264237,0.666276251,0.999968843
ENSG00000038427.11,41.3838953,-0.195941633,0.49892326,-0.392729001,0.694519649,0.999968843
ENSG00000038532.10,56.68847255,0.067404339,0.184737009,0.364866465,0.715211088,0.999968843
ENSG00000039123.11,57.73478779,0.016930968,0.144709568,0.116999644,0.906860335,0.999968843
ENSG00000039319.12,42.61444184,-0.189916523,0.438651568,-0.432955305,0.665047241,0.999968843
ENSG00000039523.13,110.6438964,0.049704246,0.16625923,0.29895631,0.764973381,0.999968843
ENSG00000039560.9,11.9439538,-0.308926864,0.619989324,-0.498277715,0.618288313,0.999968843
ENSG00000039650.5,15.09643475,-0.004974182,0.245208069,-0.020285558,0.983815577,0.999968843
ENSG00000040199.14,55.97481421,0.092452068,0.222101912,0.416259667,0.677220003,0.999968843
ENSG00000040341.13,139.993063,0.079438863,0.206757749,0.384212265,0.700821129,0.999968843
ENSG00000040487.8,10.1122688,0.002592617,0.292180689,0.008873335,0.992920196,0.999968843
ENSG00000040608.9,78.35965104,0.133705566,0.368834994,0.36250781,0.716972589,0.999968843
ENSG00000040633.8,46.40670252,0.025182057,0.165009877,0.152609393,0.878706317,0.999968843
ENSG00000040731.6,66.7312498,0.086357672,0.222098752,0.38882556,0.697405192,0.999968843
ENSG00000040933.10,163.7135323,0.099274589,0.238103621,0.416938593,0.676723324,0.999968843
ENSG00000041353.5,51.67115694,0.075354277,0.319100216,0.236146118,0.813319289,0.999968843
ENSG00000041357.11,65.07360092,0.00294854,0.123413109,0.023891624,0.980939055,0.999968843
ENSG00000041515.11,22.4243786,0.065661333,0.236417282,0.27773491,0.78121586,0.999968843
ENSG00000041802.6,31.5176458,0.012039834,0.177090771,0.067986795,0.945796146,0.999968843
ENSG00000041880.10,23.60396507,-0.026489644,0.203555698,-0.130134623,0.896459918,0.999968843
ENSG00000041982.10,11.33680982,-0.39598361,0.670498902,-0.590580549,0.554801501,0.999968843
ENSG00000041988.11,18.82698195,-0.012820245,0.219559577,-0.058390735,0.953437395,0.999968843
ENSG00000042088.9,14.54168872,-0.01359828,0.258866582,-0.052530072,0.958106334,0.999968843
ENSG00000042317.12,14.91106106,0.084635524,0.254623127,0.332395274,0.739590807,0.999968843
ENSG00000042429.6,22.11192703,-0.042120281,0.208466087,-0.202048602,0.839878729,0.999968843
ENSG00000042445.9,55.94257455,-0.111747043,0.228105554,-0.489891809,0.624210459,0.999968843
ENSG00000042493.11,20.70289478,-0.2960664,0.444291338,-0.666378961,0.505168907,0.999968843
ENSG00000042753.7,91.14259946,0.021072012,0.154625745,0.136277515,0.891601899,0.999968843
ENSG00000043093.9,35.62817289,-0.004832154,0.19298014,-0.025039642,0.980023344,0.999968843
ENSG00000043143.16,109.3697753,0.030764932,0.152311131,0.201987414,0.839926563,0.999968843
ENSG00000043514.11,11.33339111,0.024497217,0.274931018,0.089103142,0.928999941,0.999968843
ENSG00000043591.4,13.72488626,0.156630017,0.334605331,0.468103771,0.639710383,0.999968843
ENSG00000044090.4,34.7825696,0.070367706,0.24973925,0.281764703,0.778123938,0.999968843
ENSG00000044115.15,212.3384741,-0.172448758,0.354709973,-0.486168336,0.626847819,0.999968843
ENSG00000044524.6,10.82295444,0.060894406,0.319946627,0.190326762,0.849053084,0.999968843
ENSG00000044574.7,192.3459738,-0.029418407,0.089000953,-0.330540362,0.740991701,0.999968843
ENSG00000046647.9,12.24577445,-0.131087092,0.29459962,-0.444966943,0.656343644,0.999968843
ENSG00000046653.10,722.9180588,-0.18596996,0.319216084,-0.582583302,0.560173849,0.999968843
ENSG00000046889.14,34.69026473,-0.04826733,0.312608189,-0.154402001,0.877292776,0.999968843
ENSG00000047056.10,74.63281312,0.089038686,0.241555046,0.368606195,0.712421277,0.999968843
ENSG00000047188.11,39.52081171,0.080617643,0.18312173,0.440240727,0.659762765,0.999968843
ENSG00000047230.10,11.33095224,-0.188126264,0.470778094,-0.39960709,0.689445934,0.999968843
ENSG00000047249.12,164.3452447,0.06942197,0.189398164,0.366539824,0.713962302,0.999968843
ENSG00000047315.10,104.0169882,0.02325153,0.11508441,0.202038921,0.839886297,0.999968843
ENSG00000047346.8,19.37754089,-0.102195181,0.253065654,-0.403828729,0.686338669,0.999968843
ENSG00000047365.6,84.74775024,-0.095666341,0.335763947,-0.28492142,0.775704345,0.999968843
ENSG00000047410.8,71.33450395,-0.030463521,0.182594034,-0.166837441,0.867497958,0.999968843
ENSG00000047578.8,24.40300051,-0.018320492,0.194877905,-0.094010103,0.925101131,0.999968843
ENSG00000047579.15,35.31706366,0.029136026,0.22905858,0.127199015,0.898782885,0.999968843
ENSG00000047597.5,27.38290923,0.118291703,0.268401102,0.440727336,0.659410404,0.999968843
ENSG00000047621.7,34.35225967,0.096478167,0.213067576,0.452805484,0.650688815,0.999968843
ENSG00000047644.13,22.65253194,-0.229342891,0.447878393,-0.512065094,0.608605453,0.999968843
ENSG00000047662.4,14.91935278,-0.05387334,0.251859575,-0.213902292,0.830623253,0.999968843
ENSG00000047849.17,600.0368394,-0.119740659,0.27583866,-0.434096724,0.664218204,0.999968843
ENSG00000047932.9,72.92858406,0.038333937,0.139423829,0.274945377,0.783358204,0.999968843
ENSG00000048028.7,10.36481717,-0.015332918,0.293940824,-0.052163281,0.958398591,0.999968843
ENSG00000048052.16,50.38263272,0.026197646,0.208629494,0.125570195,0.900072157,0.999968843
ENSG00000048140.13,71.52695089,0.093546594,0.286484086,0.326533299,0.7440209,0.999968843
ENSG00000048342.11,12.29982419,-0.11066863,0.281064469,-0.393748204,0.693766948,0.999968843
ENSG00000048392.7,47.79789645,0.001004663,0.148332008,0.006773072,0.994595912,0.999968843
ENSG00000048405.5,10.60537553,-0.073825093,0.292008316,-0.252818459,0.800408503,0.999968843
ENSG00000048471.9,23.75058016,-0.19538743,0.363442658,-0.537601809,0.590851981,0.999968843
ENSG00000048540.10,331.9740172,0.097364918,0.164391879,0.592273283,0.553667603,0.999968843
ENSG00000048544.5,17.08818372,0.020098371,0.231512925,0.086813168,0.93082002,0.999968843
ENSG00000048649.9,63.62836406,-0.008614678,0.142754604,-0.060346058,0.95188002,0.999968843
ENSG00000048707.9,177.2994163,0.024068807,0.188613832,0.127608918,0.898458474,0.999968843
ENSG00000048740.12,256.4603273,0.109855769,0.224219094,0.48994832,0.624170469,0.999968843
ENSG00000048828.12,88.82011656,-0.001913311,0.10930039,-0.017505074,0.986033685,0.999968843
ENSG00000048991.12,185.7903917,0.112036483,0.236400717,0.473926154,0.635552568,0.999968843
ENSG00000049089.9,61.87014048,-0.287970264,0.609791014,-0.472244191,0.6367525,0.999968843
ENSG00000049130.9,38.59524388,0.114054585,0.384479796,0.296646498,0.766736408,0.999968843
ENSG00000049239.8,18.92793331,-0.200615641,0.369282196,-0.543258362,0.586951929,0.999968843
ENSG00000049245.8,79.59076684,-0.291977149,0.582780628,-0.501006957,0.616366227,0.999968843
ENSG00000049246.10,42.92860679,-0.095893737,0.205311474,-0.467064674,0.640453607,0.999968843
ENSG00000049323.11,15.12497993,-0.261010667,0.476537346,-0.547723424,0.583881826,0.999968843
ENSG00000049449.4,10.24674551,0.084382894,0.46173496,0.182751798,0.854992771,0.999968843
ENSG00000049540.12,13.11332423,-0.497326686,0.734747902,-0.676867105,0.498490277,0.999968843
ENSG00000049541.6,21.18730733,0.023010544,0.205676846,0.111877175,0.910920795,0.999968843
ENSG00000049618.15,67.31075588,-0.003748053,0.129470558,-0.028949079,0.976905202,0.999968843
ENSG00000049656.9,67.85295227,0.004818594,0.125097213,0.038518797,0.969274045,0.999968843
ENSG00000049759.12,133.9697998,0.106625253,0.186913478,0.57045246,0.568370858,0.999968843
ENSG00000049769.8,79.22887888,0.034608081,0.179612251,0.192682183,0.847207878,0.999968843
ENSG00000049860.9,32.63308579,0.024447521,0.184781543,0.132304993,0.894743058,0.999968843
ENSG00000050030.8,35.83771922,0.116167436,0.253692854,0.457905824,0.647020102,0.999968843
ENSG00000050130.13,45.59113481,-0.069788749,0.201930509,-0.34560775,0.72963752,0.999968843
ENSG00000050165.13,651.2934748,0.030893608,0.173433613,0.178129302,0.858621431,0.999968843
ENSG00000050393.6,17.37599881,-0.043238641,0.226832465,-0.190619281,0.848823883,0.999968843
ENSG00000050405.9,17.18026515,-0.233302613,0.430531067,-0.541894954,0.587890873,0.999968843
ENSG00000050426.10,78.05102696,0.03136422,0.124171226,0.252588472,0.800586239,0.999968843
ENSG00000050438.12,68.70372026,0.09360279,0.194533733,0.481164825,0.630399358,0.999968843
ENSG00000050748.12,239.6797806,0.069420464,0.20038963,0.346427426,0.729021517,0.999968843
ENSG00000050820.12,89.42094617,-0.031249545,0.152052241,-0.205518477,0.837167064,0.999968843
ENSG00000051009.6,35.72453209,0.060733801,0.224383714,0.270669379,0.78664533,0.999968843
ENSG00000051108.10,76.53524192,-0.024076354,0.142277391,-0.16922122,0.86562264,0.999968843
ENSG00000051128.14,13.77631528,-0.180556378,0.338288691,-0.533734597,0.593525169,0.999968843
ENSG00000051382.4,103.713725,0.082041551,0.201888572,0.406370459,0.684470422,0.999968843
ENSG00000051825.9,10.0744529,-0.067158823,0.307776569,-0.218206419,0.827268284,0.999968843
ENSG00000052126.10,38.04502071,0.104595831,0.193087927,0.541700524,0.588024829,0.999968843
ENSG00000052723.7,24.75191915,-0.033540454,0.213187378,-0.157328517,0.874985947,0.999968843
ENSG00000052749.9,43.67969,0.081720288,0.273495735,0.298799132,0.765093313,0.999968843
ENSG00000052795.8,75.50655318,0.022200155,0.125250721,0.177245725,0.859315381,0.999968843
ENSG00000052802.8,103.675029,-0.078831742,0.142778512,-0.552126094,0.580861965,0.999968843
ENSG00000052841.10,34.85140159,-0.036296607,0.168334997,-0.215621278,0.829282969,0.999968843
ENSG00000053108.12,42.29083798,0.106139824,0.358676283,0.295920943,0.767290457,0.999968843
ENSG00000053254.11,52.015479,-0.035567857,0.146749667,-0.242370954,0.808492739,0.999968843
ENSG00000053371.8,27.03214597,-0.109668176,0.23194174,-0.472826391,0.636337044,0.999968843
ENSG00000053372.4,33.52345945,0.070444237,0.187090377,0.376525175,0.706526503,0.999968843
ENSG00000053438.7,141.2897374,0.040372164,0.150094586,0.268978147,0.787946499,0.999968843
ENSG00000053501.8,44.03166968,-0.016075464,0.147701625,-0.108837425,0.913331439,0.999968843
ENSG00000053524.7,71.79936322,0.034964508,0.127336202,0.274584192,0.783635712,0.999968843
ENSG00000053702.10,13.22037891,-0.201013165,0.496192058,-0.405111614,0.68539547,0.999968843
ENSG00000053770.7,41.2359836,-0.003600992,0.164881075,-0.021839937,0.982575637,0.999968843
ENSG00000053900.6,16.8971621,-0.022906237,0.228732576,-0.100144183,0.920229858,0.999968843
ENSG00000054116.7,54.31734422,0.008557794,0.140846489,0.060759723,0.951550567,0.999968843
ENSG00000054118.9,105.6530167,-0.007401917,0.103608784,-0.071441015,0.943046768,0.999968843
ENSG00000054148.13,33.55929668,-0.097117699,0.217026322,-0.44749272,0.654519343,0.999968843
ENSG00000054267.16,45.60115769,-0.113055398,0.308167193,-0.366863835,0.713720589,0.999968843
ENSG00000054277.8,12.18331467,0.114964934,0.352699789,0.325956911,0.744456957,0.999968843
ENSG00000054282.11,26.58467435,-0.034037561,0.196348851,-0.173352483,0.862374372,0.999968843
ENSG00000054356.8,26.55422983,0.08801078,0.250054862,0.351965882,0.724863849,0.999968843
ENSG00000054523.12,575.5440665,-0.041436525,0.170008768,-0.243731695,0.807438624,0.999968843
ENSG00000054611.9,37.58433622,-0.030329941,0.158038329,-0.191915093,0.847808714,0.999968843
ENSG00000054654.11,25.21975936,-0.005092292,0.230524991,-0.022089979,0.98237618,0.999968843
ENSG00000054690.9,139.7581219,-0.391185637,0.786830998,-0.497166022,0.61907198,0.999968843
ENSG00000054793.9,590.2692704,0.032497788,0.124530455,0.260962573,0.79412137,0.999968843
