ensgene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Symbol
ENSG00000119915,31.495935231105967,0.4107554162377093,0.47721023941392604,0.8607430903875164,0.38937955485819975,0.673602535267582,ELOVL3
ENSG00000119917,829.3910478088338,-0.05017269732382163,0.27161746699545275,-0.18471822846599772,0.853450047966406,0.9497970205029753,IFIT3
ENSG00000119922,377.7433579597205,-0.6568841316550375,0.28713692145176184,-2.2877034702950665,0.022154795478311895,0.1095616085235559,IFIT2
ENSG00000119927,380.3440745931914,0.08162456866878422,0.12011277185841464,0.6795661061339991,0.496779236873903,0.7582370608359366,GPAM
ENSG00000119929,165.735607161055,0.07143819383956485,0.19729153689656315,0.36209456808590207,0.717281362671802,0.8928704407745613,CUTC
ENSG00000119938,3614.1893151908826,-0.424775532500227,0.1858657332718484,-2.285389162503384,0.022290018911932878,0.11007232050743117,PPP1R3C
ENSG00000119943,227.58266916315947,-0.5621222945246294,0.18866689087443225,-2.9794432500546764,0.0028877271525314693,0.022961433537866737,PYROXD2
ENSG00000119946,62.09408978902525,0.44769454911693723,0.3503015254474337,1.2780262619327885,0.2012401665800635,0.4683152858606804,CNNM1
ENSG00000119950,1562.0728653295864,0.17478978133617468,0.144378016152154,1.2106398605170676,0.22603346045209372,0.5017866759178223,MXI1
ENSG00000119953,615.9351635586321,0.3218159634474145,0.09133447873400333,3.523488258849658,0.000425905966627168,0.00500838085889381,SMNDC1
ENSG00000119965,177.44703683990193,-0.04444442414153143,0.14510373024574527,-0.3062941529226098,0.75938069071783,0.9125307070886219,C10orf88
ENSG00000119969,78.08218172153124,-0.2671798591191981,0.2211712091120919,-1.2080227810473674,0.22703849975431112,0.5029459311212863,HELLS
ENSG00000119977,2165.727005014571,-0.4373117620274492,0.15286158337966232,-2.8608349616613475,0.004225269430789059,0.031051729411342842,TCTN3
ENSG00000119979,1460.5074157679599,0.2826771352394862,0.11942337005140462,2.367016900610078,0.01793211392243429,0.09433664716610768,DENND10
ENSG00000119986,685.2636188335117,0.11000935596189913,0.15362877835032046,0.7160725818638242,0.4739465327113592,0.7413988060881948,AVPI1
ENSG00000120008,2023.7549346081867,0.19094061425373163,0.06447739497868628,2.961357454296179,0.0030628623591787496,0.024073514277405336,WDR11
ENSG00000120029,616.7549392696131,0.0680549459546688,0.06068297879518779,1.1214832776150008,0.2620822056638308,0.5460436816815323,ARMH3
ENSG00000120049,21.45233615701546,-0.29842681348224454,0.27633026804991884,-1.0799642601162098,0.2801580957050368,0.5662964837195775,KCNIP2
ENSG00000120051,17.117731375375676,0.4464475712783602,0.4363606083914187,1.0231161170210243,0.3062529474683858,0.5949076635041295,CFAP58
ENSG00000120053,346.21305693964956,0.029257845536642537,0.10488614183400444,0.27894862967642353,0.7802842480229896,0.9224596068908463,GOT1
ENSG00000120063,1156.2143584002642,0.06243587515727169,0.12547543036560665,0.4975944292468084,0.6187699309925973,0.8386150877940733,GNA13
ENSG00000120071,1002.1210468919745,-0.05059414301817276,0.12020518204342714,-0.42089818556985636,0.6738294302074552,0.8702514259719452,KANSL1
ENSG00000120075,71.73123626969543,-0.02263938176462151,0.6771201256635723,-0.03343480854661512,0.9733278519651742,0.9921765624686355,HOXB5
ENSG00000120093,844.873156593367,-0.094817365149123,0.11237852489788712,-0.843732067450422,0.3988191438846427,0.6819259099135415,HOXB3
ENSG00000120129,3409.0293753095657,2.9490923737118173,0.2245964428000229,13.13062814773804,2.198254738099224e-39,4.8339621690801935e-36,DUSP1
ENSG00000120137,997.775848125741,-0.07201939581332156,0.06957447900393925,-1.0351410006138009,0.30060306725557895,0.588392375042544,PANK3
ENSG00000120149,161.9403370572664,-1.1122277029347303,0.6818289627488746,-1.6312415043952548,0.10283937082914757,0.31345972402274136,MSX2
ENSG00000120156,212.44283982115508,-0.3489405797781825,0.28358328460882354,-1.230469490680712,0.21852134504318432,0.4919062374896635,TEK
ENSG00000120158,95.03793442195149,0.11992850398080163,0.13878550324927935,0.8641284656754983,0.38751732325065646,0.6718346014869007,RCL1
ENSG00000120159,241.67302090933578,-0.10250206037016232,0.09499063798534868,-1.0790753967351203,0.2805541180631159,0.5667496734293281,CAAP1
ENSG00000120162,60.670797065153664,2.8015014977800163,0.4770187173723007,5.872938305675576,4.281378384668696e-09,2.0666526734384915e-07,MOB3B
ENSG00000120217,116.7861597426204,-0.8091427058071907,0.23574735059545818,-3.4322451716357882,0.0005986061413102808,0.006563442738322308,CD274
ENSG00000120253,467.36392346575633,-0.0015786106502406396,0.08689191005559473,-0.018167521570542314,0.9855052123906612,0.996406292817489,NUP43
ENSG00000120254,1421.3957617204587,-0.5836198480508715,0.2459256819813161,-2.37315535062829,0.01763684417859818,0.09327595611734193,MTHFD1L
ENSG00000120256,975.5843866799445,-0.10645307561516736,0.17477705288520923,-0.6090792461472847,0.5424719131854172,0.789684753544764,LRP11
ENSG00000120262,109.06894367716848,0.3680570482041572,0.44199602542179345,0.832715741850672,0.4050050642722557,0.6868114229297916,CCDC170
ENSG00000120265,1021.2288034207802,0.3099998715024758,0.09516946887633446,3.2573458185975306,0.0011245933363480886,0.010894188311142939,PCMT1
ENSG00000120278,483.57488387296297,-0.49441444702180387,0.2810800914076063,-1.7589806682709244,0.07858079213865243,0.2633687480467519,PLEKHG1
ENSG00000120306,508.9119301722542,0.18088870336874774,0.14810733306915724,1.2213352277721696,0.22195912051178257,0.49663529512836097,CYSTM1
ENSG00000120314,442.68024047473847,0.01891268815701062,0.10671522777888456,0.17722576759333705,0.8593310564080201,0.9509375443014721,WDR55
ENSG00000120318,301.2620423431393,-0.5639917397451675,0.15903402533606417,-3.5463589540248592,0.00039059377053244455,0.004653968279715599,ARAP3
ENSG00000120322,44.26044149629997,-0.47742374593103243,0.4418004908517501,-1.0806319952488148,0.27986084431408764,0.5659846688963937,PCDHB8
ENSG00000120324,89.11877029384017,-0.28052717560941737,0.36783386936437606,-0.7626463982073582,0.44567430563394494,0.7198390706493333,PCDHB10
ENSG00000120327,96.55391578054194,-0.29842072892577864,0.2952303717692249,-1.0108063311285858,0.31210913233408066,0.6016316195601238,PCDHB14
ENSG00000120328,17.54826138802458,-0.4292620424241265,0.3148836463421636,-1.36324019176809,0.17280682424200633,0.4282519231872711,PCDHB12
ENSG00000120333,414.586781160733,-0.06717160530374743,0.08417054621236533,-0.7980416942319826,0.42484629494724646,0.7039754198862083,MRPS14
ENSG00000120334,96.6422048492472,-0.3293405773259626,0.18861950522913157,-1.746057900670907,0.08080089121676304,0.2680855721828931,CENPL
ENSG00000120370,327.3616313578681,-0.4747284738415204,0.11027981109473764,-4.304763212132249,1.671644360330134e-05,0.0003301747857813741,GORAB
ENSG00000120437,130.5115555640567,0.2819828757455898,0.2269035068146486,1.2427435772331807,0.21396234019390592,0.4856667822889772,ACAT2
ENSG00000120438,2507.285533421235,0.10185820167732557,0.0881653399807895,1.1553088968921303,0.24796395391702497,0.5287995497299758,TCP1
ENSG00000120451,3395.0167625105014,0.0489346021444628,0.1464643256447303,0.3341059464757344,0.7382996130228026,0.9030709296251103,SNX19
ENSG00000120458,184.64971031854316,-0.1602970706328941,0.14620294095135747,-1.0964011365970117,0.27290326679181764,0.5574379118875215,MSANTD2
ENSG00000120500,10.664108140421247,-0.3414738726874645,0.7604540946932971,-0.44903942929676277,0.653403213462165,0.8602649679104382,ARR3
ENSG00000120509,555.347005320986,-0.1013222248006175,0.12046161279255245,-0.8411162896773182,0.4002827901980346,0.6828599289066593,PDZD11
ENSG00000120519,120.64476460318575,0.09709922294546067,0.14914189747203654,0.6510526189575021,0.5150125206332083,0.7711161140756413,SLC10A7
ENSG00000120526,244.13987588465938,0.6333145762191623,0.09455556798087827,6.697803098673532,2.1157607598797938e-11,1.7742805592703814e-09,NUDCD1
ENSG00000120533,639.9636230582395,0.14413374943819018,0.07454453035883045,1.9335254879785595,0.053171496353695384,0.20159331117547613,ENY2
ENSG00000120539,206.0427247574251,0.12782708399184145,0.19486290381247728,0.6559847025314448,0.5118339669488103,0.7692668620810985,MASTL
ENSG00000120549,51.4822159299947,-0.9754504809854982,0.5787649808165408,-1.6853999694475301,0.09191142954349027,0.2918873195470154,KIAA1217
ENSG00000120594,1172.6106727899946,1.3523789961345862,0.6299619582914552,2.146762956611582,0.03181215781431568,0.14176861411914468,PLXDC2
ENSG00000120616,384.6499503422999,-0.06655899241603293,0.07698309138770824,-0.8645923567920044,0.387262569079163,0.6716601090742016,EPC1
ENSG00000120647,131.1230300974858,-0.15864260360093704,0.1508204976554669,-1.0518636794538294,0.29286209782808714,0.580357843007477,CCDC77
ENSG00000120656,464.9488691825213,-0.16973321134342217,0.10546379117735477,-1.6093979691853462,0.10752934906925038,0.3229190813362826,TAF12
ENSG00000120658,254.32530711016665,0.10568592051135836,0.31605629113999123,0.3343895485521178,0.7380856250134966,0.9029393031509694,ENOX1
ENSG00000120662,147.11485654105147,0.05295532579652849,0.14638011268664905,0.3617658493670391,0.7175270142867229,0.8929708041659199,MTRF1
ENSG00000120675,563.4870066699049,0.3285030989493299,0.1615907813567899,2.032932177139488,0.04205937563149518,0.17248178680541257,DNAJC15
ENSG00000120685,504.68024769702856,-0.030827698480817803,0.07211843147279613,-0.4274593588803488,0.6690447805458841,0.868007293595596,PROSER1
ENSG00000120686,1896.6656396613014,0.08234445344412748,0.09221794958488057,0.8929330332630614,0.3718930358082344,0.6592147701372071,UFM1
ENSG00000120688,385.09433675431114,0.3326271538301059,0.09039324726076158,3.6797787877955193,0.00023343636324110365,0.0030571746100883975,WBP4
ENSG00000120690,1383.5892265675775,0.9214334347311524,0.10582055900486699,8.70750866746766,3.106264757664469e-18,6.471166928309211e-16,ELF1
ENSG00000120693,438.9256661410153,-0.2908768869273518,0.32185915044056,-0.903739684048753,0.3661334511757366,0.6539253796786393,SMAD9
ENSG00000120694,1231.1487085320978,-0.21130299801448668,0.150573994421413,-1.4033166804561934,0.1605224262795777,0.41078569221386885,HSPH1
ENSG00000120696,171.71639697282683,-0.48719973536727984,0.10784932478506909,-4.517411085680982,6.2600300475473735e-06,0.00013967559714882759,KBTBD7
ENSG00000120697,471.9184400232533,0.2924030016412874,0.129620020921545,2.2558475115373566,0.02408018266424467,0.11635031618849273,ALG5
ENSG00000120699,219.8295411208835,-0.1533167631263417,0.11498623859051965,-1.33334879900126,0.18241736645333784,0.4421041023117817,EXOSC8
ENSG00000120705,2913.4337146566927,0.2918961819128719,0.08785288719865186,3.3225565057735658,0.0008919660367343762,0.009052769145133354,ETF1
ENSG00000120708,11232.475117719512,-0.3693408657505349,0.525557706808437,-0.7027598700691446,0.48220540987117333,0.7473886047829603,TGFBI
ENSG00000120709,1062.5787881573435,-0.04764989546679762,0.06889986570995597,-0.6915818336625909,0.4891999732777549,0.7523641815897583,FAM53C
ENSG00000120725,724.2313768304157,-0.10735847417576691,0.09108850348876366,-1.1786171697179135,0.23855065158456912,0.5166509023320428,SIL1
ENSG00000120727,558.5801648233769,0.19918154937291804,0.09396420166659088,2.119759928144394,0.03402629623910052,0.1484599710908374,PAIP2
ENSG00000120733,1919.9582890295292,0.03185085790038058,0.06930576854979023,0.4595700843790294,0.6458248360909358,0.8559122862389963,KDM3B
ENSG00000120738,666.8892026809334,-0.8210407021005284,0.45037398685493035,-1.8230198147856023,0.06830038986526854,0.2394566901370292,EGR1
ENSG00000120742,1898.642106932119,-0.025297623311492174,0.09489265048158838,-0.2665920193303123,0.789783300975426,0.9273136660784798,SERP1
ENSG00000120784,212.33771781260143,0.17795745487368841,0.1458278200468543,1.2203258254598532,0.22234138347054277,0.4971032896820506,ZFP30
ENSG00000120798,485.0839645062581,0.12411467536402089,0.10948354495655101,1.133637711614803,0.25694654740996425,0.5400625658231311,NR2C1
ENSG00000120800,821.1688180970802,0.5568613948730656,0.20472182111369272,2.720088126628238,0.006526452017288351,0.043844199549950356,UTP20
ENSG00000120802,458.7733360548532,-0.3913952231355368,0.11018252181274017,-3.5522441916943004,0.00038196021030015797,0.004567597898519895,TMPO
ENSG00000120805,2224.3705014199722,-0.18428046482804442,0.10806171803428763,-1.7053260690300411,0.08813362822251121,0.2840802339009315,ARL1
ENSG00000120820,968.2246890180776,-0.3677896768989843,0.2108208706528436,-1.7445600891413615,0.08106147317644469,0.2686798887347206,GLT8D2
ENSG00000120832,231.66092978030184,0.46780367866538775,0.18303249347008316,2.5558504383367904,0.010592863767782783,0.06324083463897105,MTERF2
ENSG00000120833,89.80244656495542,-0.153286674584372,0.21105051669042568,-0.7263032424090998,0.46765289208298766,0.7370808741920848,SOCS2
ENSG00000120837,1841.388113144114,1.0273031381754518,0.387323297673505,2.6523143439758154,0.00799420781209365,0.051119019970644726,NFYB
ENSG00000120860,851.1663162566099,-0.046804086401445774,0.11043920003381368,-0.42379957829389886,0.6717119856979977,0.8693906159799276,WASHC3
ENSG00000120868,501.37371491347074,0.09891843735768015,0.13209297122297733,0.7488546623022243,0.45394480906790313,0.726745002124484,APAF1
ENSG00000120885,14668.949578044769,-0.16592912463033405,0.23318251045454944,-0.7115847766922295,0.47672193665092766,0.7433662029828639,CLU
ENSG00000120889,2445.9492002542834,-0.31728008886457315,0.1535032847534897,-2.0669270326956974,0.038741030053261676,0.16289010532910597,TNFRSF10B
ENSG00000120896,3047.9026837363554,0.43915913139386137,0.18878330150821646,2.326260468406671,0.0200046595684894,0.10198666087583043,SORBS3
ENSG00000120899,391.39713362766275,1.1024319733438286,0.45302891634234443,2.433469329606201,0.01495490233767512,0.08253554717371119,PTK2B
ENSG00000120910,342.52307689434633,0.38838929963560215,0.16859136713764747,2.3037318353228566,0.021237701608547727,0.1063480584899128,PPP3CC
ENSG00000120913,1066.3603119161294,0.13550129208234749,0.16467480634183387,0.8228416665089153,0.4105980387196939,0.6918223892645549,PDLIM2
ENSG00000120915,38.934137425099074,-0.4474758178316218,0.4002970052094887,-1.1178595193272627,0.2636269963982263,0.5477629276343619,EPHX2
ENSG00000120925,608.4310220104329,0.10512693545624548,0.07125012154762428,1.4754632437500839,0.1400880431552069,0.379324457803352,RNF170
ENSG00000120942,285.1692821083249,0.713642103076064,0.15111420454606464,4.722534888230988,2.3292311690508173e-06,5.971219438689731e-05,UBIAD1
ENSG00000120948,2552.7612750222693,-0.20316851874380118,0.10989294618296483,-1.8487858029171262,0.06448874816610846,0.23079508407874366,TARDBP
ENSG00000120963,713.1869036456367,-0.1605994981560159,0.12981885746189595,-1.2371045416352904,0.21604827390989223,0.4884966741632214,ZNF706
ENSG00000120992,451.3542342144749,0.3111454197543292,0.11722508863187558,2.6542562124344022,0.007948345021580195,0.05092947705374363,LYPLA1
ENSG00000121022,666.5082024069266,-0.12859137317546235,0.07120672050802417,-1.805888155753102,0.07093581155481755,0.24603761767987983,COPS5
ENSG00000121039,7671.870412499235,-0.07573857872636676,0.3758653460058524,-0.2015045535088714,0.840304069272404,0.9451808942864534,RDH10
ENSG00000121057,406.54243660244236,0.1859078573060927,0.21514541263568665,0.8641032826523569,0.38753115588500087,0.6718346014869007,AKAP1
ENSG00000121058,276.0907781299113,0.03758070658002312,0.11723367191708879,0.32056239445098444,0.7485420396066453,0.9073604345275319,COIL
ENSG00000121060,1434.1439815027827,0.006189868146629019,0.07742507926670639,0.07994655227031494,0.9362797649349426,0.9803751234427692,TRIM25
ENSG00000121064,2715.575575666737,-0.07863894817705963,0.1376811817474795,-0.5711670046621985,0.567886442161126,0.8056659911692362,SCPEP1
ENSG00000121067,910.8144360696198,0.04322429310218252,0.08955397633822482,0.48266190815396387,0.6293358141013714,0.8454510654955364,SPOP
ENSG00000121068,3145.441674939665,0.27098196801637797,0.1491100734281902,1.817328378869587,0.06916684709743035,0.24141151712160341,TBX2
ENSG00000121073,481.2334649089226,0.19059909273383632,0.16912017409864508,1.1270038820008719,0.25974083967812955,0.5432117818949921,SLC35B1
ENSG00000121075,675.2248460262715,0.1708622015726067,0.390900164204691,0.4370993343536597,0.6620393100275188,0.8639907672109874,TBX4
ENSG00000121089,17.57210017607822,-0.135027628703041,0.4755853183748877,-0.2839188332483454,0.7764725833094289,0.9207962667791304,NACA3P
ENSG00000121104,147.7337383900446,-0.5009255914434129,0.13742984586308432,-3.644954909885181,0.000267438686555551,0.003408164227701809,FAM117A
ENSG00000121152,11.772945889304024,0.29962451958108444,0.409785745796148,0.7311736014608367,0.4646731224245345,0.7351185651745139,NCAPH
ENSG00000121207,17.72533225634232,-0.3401347960476536,1.182932256182615,-0.28753531258441345,0.7737024674099537,0.9199857110364399,LRAT
ENSG00000121210,435.376397339465,-0.6131256463040816,0.14648141676331486,-4.185688941654434,2.8430246491657974e-05,0.0005234074495966539,TMEM131L
ENSG00000121236,101.17840491460167,-0.2372558140278511,0.13535179782642062,-1.7528826202376373,0.07962215742862866,0.2655547889568571,TRIM6
ENSG00000121274,332.59262562245897,0.18472481921516065,0.1298336665756178,1.4227805783145864,0.15479977319832744,0.4020000408565934,TENT4B
ENSG00000121281,124.91621633810226,-0.16507581122102036,0.29032991708531797,-0.5685800928758928,0.5696411376514258,0.8065942444916195,ADCY7
ENSG00000121289,421.64419769480634,0.045088097923662786,0.13558686079266732,0.3325403188780162,0.7394813001258336,0.9035111995796007,CEP89
ENSG00000121297,866.1678042608376,-0.24094909484026358,0.12617403515974399,-1.909656725610839,0.05617742621807363,0.20985570221723096,TSHZ3
ENSG00000121310,933.5492041173983,-0.2535776009711036,0.17970701087363294,-1.4110612587586542,0.15822655199352376,0.407848618195341,ECHDC2
ENSG00000121316,37.844440019511815,-0.23204568881638027,0.27671907795906253,-0.8385605016026717,0.40171598334089964,0.6842402162376198,PLBD1
ENSG00000121350,151.96053604202308,0.17753398770185988,0.25496540127098866,0.6963061922004421,0.4862370961134096,0.7502821120521198,PYROXD1
ENSG00000121361,169.21241711851889,0.7379072641911842,0.23452050101432326,3.1464509968197487,0.001652649525793975,0.014821335188458585,KCNJ8
ENSG00000121390,599.355449137856,0.043688732910130874,0.11857777728731739,0.3684394657210669,0.7125455745214329,0.8904457577415974,PSPC1
ENSG00000121406,128.78878801307397,-0.36933740178934654,0.14402309374314382,-2.5644318018055956,0.010334488642042332,0.062334255415817955,ZNF549
ENSG00000121413,312.407575657824,-0.12790890621342746,0.2102012014131933,-0.6085070178166891,0.5428512529162869,0.7899102379579614,ZSCAN18
ENSG00000121417,192.97692626548937,-0.5475809044188976,0.17646042155615013,-3.103137233777128,0.001914808260993806,0.016548458643374855,ZNF211
ENSG00000121440,2705.315911518118,-0.01675983885483897,0.26525053940895105,-0.0631849378786726,0.9496192386439182,0.9837483997878159,PDZRN3
ENSG00000121454,71.26486708981939,-0.7401310021811839,0.31241346001550796,-2.369075270138631,0.017832623857732,0.09391310770845503,LHX4
ENSG00000121481,328.8998780371552,-0.2304598142183106,0.1126420483426745,-2.0459483612834903,0.04076145150708304,0.16901527064250585,RNF2
ENSG00000121486,515.0180045707808,-0.1341263979888805,0.14662633477547354,-0.9147497152831789,0.3603230384941726,0.648109902284665,TRMT1L
ENSG00000121542,213.93872943712117,-0.16719659787599073,0.12284087617331681,-1.3610827526180471,0.17348753949890372,0.4291864867778505,SEC22A
ENSG00000121552,66.49793959141205,-0.4189141273922617,0.7903996340000611,-0.5300029369601521,0.5961098944927705,0.8231487986075837,CSTA
ENSG00000121577,12.724996552132824,-0.5107366811462631,0.47004379839423677,-1.0865725340724446,0.27722576887870665,0.5630236212225719,POPDC2
ENSG00000121578,448.54882583081496,0.13269488292705534,0.14674722360259895,0.9042411820096968,0.36586752763266217,0.6537150759785779,B4GALT4
ENSG00000121579,2531.7643675338004,0.032601550630717756,0.19655477020114515,0.16586496780187437,0.8682632172053462,0.9533885944825062,NAA50
ENSG00000121621,31.79093959988166,-1.4953167191586478,0.41106097298683353,-3.637700529664594,0.00027508300344148995,0.003487615452344989,KIF18A
ENSG00000121644,1429.1016949596712,0.2119958892910531,0.12533756746986513,1.6913994229385632,0.09076054244375358,0.2894363350796531,DESI2
ENSG00000121653,213.94678668417632,-0.6896296519506275,0.22797231609110166,-3.0250587605340624,0.002485848265395141,0.020422342474236296,MAPK8IP1
ENSG00000121671,550.4305398249676,-0.17353425689228025,0.14070129330291742,-1.233352251558032,0.21744437120952564,0.49042068952794554,CRY2
ENSG00000121680,265.21908462705875,0.3062057628069968,0.14235718432329478,2.150968103665215,0.03147871735305955,0.1408854127395752,PEX16
ENSG00000121690,91.63974537924936,-0.6155792380693592,0.19472605932882267,-3.161257615909877,0.0015708949750137106,0.0142156298356179,DEPDC7
ENSG00000121691,2096.829332643788,0.7779028555177655,0.21645527723257416,3.5938271658857928,0.0003258560319939242,0.003988260191213205,CAT
ENSG00000121716,16.12084852213833,0.8010155022547248,0.323801391160029,2.473786475669733,0.013368957241355358,0.07572553885622894,PILRB
ENSG00000121741,1509.6052172800744,0.04029257889795631,0.07896248447145135,0.5102749637079108,0.6098588401960126,0.8323210399018534,ZMYM2
ENSG00000121743,110.0170808397763,-1.2745042176367318,0.8682813597784873,-1.467847032857965,0.14214577849748253,0.3832707223765227,GJA3
ENSG00000121749,1016.0065496985732,0.09458159518296103,0.13248773670735967,0.7138894325885714,0.47529555228377285,0.7421945932813752,TBC1D15
ENSG00000121753,508.6618360309163,-0.6471410801428433,0.16861439425064437,-3.83799427693505,0.0001240433725226235,0.0017906217254524011,ADGRB2
ENSG00000121766,351.9838438158292,-0.09354221424839966,0.12067273256106119,-0.7751727524780023,0.4382375865086737,0.7150818368003287,ZCCHC17
ENSG00000121769,87.87712515431845,-0.6559284312825177,0.3385014839642026,-1.9377416713242055,0.05265474718918594,0.20028639277747048,FABP3
ENSG00000121774,1956.1551103420597,-0.21082562907939448,0.15681431247032143,-1.3444284884346587,0.17880986666543586,0.4367430123916067,KHDRBS1
ENSG00000121775,254.22599503190884,-0.17367777261105527,0.11522474073065433,-1.5072958421059839,0.1317348428887665,0.36553455642629956,TMEM39B
ENSG00000121848,1776.4089995345785,0.23472223010032242,0.10589327814845587,2.2165923484893564,0.026650960914073263,0.12507687157942232,
ENSG00000121851,553.9872613307444,0.24025717339750044,0.13137115432086946,1.8288426758486165,0.06742317979199626,0.2373747897337902,POLR3GL
ENSG00000121858,247.334411119207,-0.9909002320199181,0.3545928322470601,-2.7944733844183154,0.0051984319749452034,0.036663019754079554,TNFSF10
ENSG00000121864,377.4563896528507,-0.02876335963347103,0.10215221725228024,-0.28157352240760075,0.7782705450982095,0.921419203119507,ZNF639
ENSG00000121879,1070.6046627358987,0.588424253260869,0.11047193409210536,5.326459232353745,1.0014574432584244e-07,3.603608047186814e-06,PIK3CA
ENSG00000121892,2490.2932671156,0.240014772619089,0.06806770714492054,3.5261180769330465,0.0004216989102463539,0.004973684822816204,PDS5A
ENSG00000121897,120.31697197466289,-0.3800690960702405,0.1646153767361984,-2.3088310679464277,0.02095295730388911,0.1053830592761376,LIAS
ENSG00000121898,2717.2041454317887,-0.026400960515696636,0.5002193186035138,-0.052778770298998974,0.9579081767674716,0.9866229886237331,CPXM2
ENSG00000121900,233.81028286450803,-0.28193471229484185,0.24126664634582648,-1.1685606633364591,0.24258068469114313,0.5223374992709054,TMEM54
ENSG00000121903,134.75389049468285,-0.2112028043184182,0.17287778640282117,-1.2216885044229813,0.22182544510903146,0.49659147462075387,ZSCAN20
ENSG00000121904,873.5549964652494,0.3497509042256819,0.334285909420364,1.0462627779679181,0.2954397256168667,0.5829160346185154,CSMD2
ENSG00000121931,186.88318051247845,0.2413516288304327,0.2433801355505699,0.9916652740966375,0.3213608361380109,0.610279040300411,LRIF1
ENSG00000121940,513.0946164886149,0.08948139516307221,0.1496502997896923,0.5979366248435378,0.5498822208347651,0.7937368665220529,CLCC1
ENSG00000121957,446.2521502136212,0.3801506933251148,0.23331125767073788,1.6293714119084861,0.10323441693508702,0.31427662599020256,GPSM2
ENSG00000121964,400.38878485654845,-0.009507658034606927,0.13166765001753297,-0.07220952172641404,0.9424351677152926,0.9816862750827298,GTDC1
ENSG00000121988,104.90876996730897,-0.2390670883955913,0.154989907466627,-1.5424687471799938,0.1229597268583273,0.35029450903313025,ZRANB3
ENSG00000121989,209.39643217048308,0.06616001020793628,0.24919680174549247,0.26549301493646876,0.7906296901258832,0.9277901557329605,ACVR2A
ENSG00000122008,558.9102346104962,0.097243242725634,0.06463715522609506,1.5044480590998432,0.13246603774678656,0.36670346720680763,POLK
ENSG00000122026,10910.797506209865,-0.06534505226744745,0.1228415605446217,-0.5319458005722024,0.594763534542468,0.8222378508019332,RPL21
ENSG00000122033,371.0945043625132,-0.18593990624554824,0.08817614478312598,-2.10873254555274,0.034967673937808544,0.15163129599105366,MTIF3
ENSG00000122034,550.1163050644884,0.0778130160149764,0.0848338173670688,0.9172405348481022,0.35901661026600973,0.646759305823284,GTF3A
ENSG00000122035,943.3405742311438,2.371843754122576,0.49848119322486556,4.7581409015217035,1.953841007197135e-06,5.087956233347171e-05,RASL11A
ENSG00000122042,1103.296305622181,-0.016717487429237423,0.18564037977507192,-0.09005307708103641,0.928245036715079,0.9768636350966781,UBL3
ENSG00000122068,1243.1333958079936,0.06753449279788647,0.06403940736059924,1.0545771046506842,0.2916187795565507,0.5788123818300658,FYTTD1
ENSG00000122085,391.3882301978423,-0.3331849522920581,0.10122267464634428,-3.2916039163769644,0.0009961780530383115,0.009892867434881377,MTERF4
ENSG00000122121,380.25991596798093,0.25718839176449504,0.5819471270674692,0.44194460252860296,0.6585292937587817,0.8621639427922109,XPNPEP2
ENSG00000122126,1269.1829677454919,0.06618552699277087,0.07866550421034327,0.8413538774988049,0.40014971588144166,0.6828599289066593,OCRL
ENSG00000122140,269.74466601229375,-0.023472173827185056,0.1333808737928434,-0.17597855794257408,0.8603107878333051,0.9511694912548795,MRPS2
ENSG00000122176,14860.03763582443,-0.11577410581101194,0.20512682735028284,-0.5644025567329202,0.5724801992549574,0.8082194288966978,FMOD
ENSG00000122203,2208.6347273034344,0.23496525580745564,0.14062530796926184,1.6708603821071442,0.09474925845301363,0.29742369174713984,KIAA1191
ENSG00000122218,7048.555680546876,-0.009444017182471998,0.055206881998730827,-0.17106594034216804,0.8641719167358105,0.9516804343225995,COPA
ENSG00000122257,1225.7010712279373,0.05388603530830461,0.12644782819909797,0.4261523197018342,0.669996858261966,0.8683218925464685,RBBP6
ENSG00000122299,1457.5813076178417,0.30388545325592303,0.138890808331285,2.187945026074653,0.028673606966558494,0.13199661270322574,ZC3H7A
ENSG00000122335,954.3486798411085,-0.28041891846621736,0.19693353498471683,-1.4239266993708282,0.15446769202456387,0.4016647080354938,SERAC1
ENSG00000122359,7880.9468197464885,0.35174706788544147,0.14993135731240903,2.3460540489372947,0.018973355885252258,0.09824743231947343,ANXA11
ENSG00000122367,10.638929108786433,0.5061415566700972,0.3743912992449948,1.351905233083121,0.17640563326763814,0.43358716939888553,LDB3
ENSG00000122376,445.8760571476218,0.3837983366417197,0.09806387802488074,3.913758504883342,9.08705194512247e-05,0.0013655417239629372,SHLD2
ENSG00000122378,72.66823819757562,0.1575510284481645,0.40903702169585093,0.385175473347044,0.7001074135706544,0.8846077028294942,PRXL2A
ENSG00000122386,117.8879376898905,-0.24099007200071157,0.18195787749801778,-1.324427803370793,0.18536100579409887,0.4459615445746427,ZNF205
ENSG00000122390,26.740359584857906,-0.1781514772105982,0.24325610469197642,-0.732361793905164,0.46394777183095337,0.7343242444262955,NAA60
ENSG00000122406,12850.159724664562,0.0075012420696041904,0.12479135360017776,0.0601102708897414,0.952067809769815,0.984440084278858,RPL5
ENSG00000122417,485.8011802932589,-0.2526005645046792,0.13235709839432874,-1.9084776530240306,0.056329508773154485,0.2102238936695268,ODF2L
ENSG00000122420,1754.7472418567206,-0.7186845665004337,0.28966715501930235,-2.4810702699536065,0.01309885473733258,0.07455836471284127,PTGFR
